,Total_Population2020,white_2020,black_2020,native_2020,asian_pi_2020,hisp_2020,pct_white_2020,pct_black_2020,pct_native_2020,pct_asian_pi_2020,pct_hispanic_2020,pov_idx,haz_idx,tcost_idx,pct_poor_ns,pct_nonwhite,hh_pct_white_lt30ami,hh_pct_black_lt30ami,hh_pct_hisp_lt30ami,hh_pct_ai_pi_lt30ami,stusab,state,state_name,county,county_name,tract
28176,4688,4205,148,11,29,76,89.697098976,3.156996587,0.2346416382,0.6186006826,1.6211604096,49.0,46.0,,9.71,5.5522148727,90.0,10.0,0.0,0.0,IL,17,Illinois,199,Williamson County,21300
28177,5502,4515,531,93,43,138,82.061068702,9.6510359869,1.6902944384,0.7815339876,2.5081788441,24.0,50.0,,17.81,18.70207593,45.45,0.0,0.0,4.55,IL,17,Illinois,199,Williamson County,21400
28258,2430,2282,13,2,9,23,93.909465021,0.5349794239,0.0823045267,0.3703703704,0.9465020576,48.0,67.0,,9.98,2.244488978,100.0,0.0,0.0,0.0,IL,17,Illinois,203,Woodford County,30100
28259,2760,2621,15,3,3,35,94.963768116,0.5434782609,0.1086956522,0.1086956522,1.268115942,66.0,62.0,,6.35,1.0947656517,100.0,0.0,0.0,0.0,IL,17,Illinois,203,Woodford County,30200
28260,2813,2693,11,1,6,41,95.734091717,0.3910415926,0.0355492357,0.2132954141,1.4575186633,90.0,62.0,,2.49,7.349581112,100.0,0.0,0.0,0.0,IL,17,Illinois,203,Woodford County,30300
28261,5782,5388,10,16,31,120,93.185748876,0.1729505361,0.2767208578,0.5361466621,2.0754064338,75.0,57.0,,4.88,4.1764176418,72.0,0.0,0.0,16.0,IL,17,Illinois,203,Woodford County,30400
28262,7842,7194,55,3,96,200,91.736801836,0.701351696,0.0382555471,1.2241775057,2.5503698036,96.0,62.0,,1.17,4.0164778579,100.0,0.0,0.0,0.0,IL,17,Illinois,203,Woodford County,30501
28263,2387,2176,9,5,14,57,91.160452451,0.3770423125,0.2094679514,0.5865102639,2.387934646,46.0,52.0,,10.5,2.7140672783,91.38,0.0,0.0,2.3,IL,17,Illinois,203,Woodford County,30502
28264,6324,5835,93,2,34,132,92.267552182,1.4705882353,0.0316255534,0.5376344086,2.0872865275,45.0,62.0,,10.73,8.2208973957,84.88,0.0,0.0,0.0,IL,17,Illinois,203,Woodford County,30601
28265,3597,3426,9,8,22,45,95.246038365,0.2502085071,0.2224075619,0.6116207951,1.2510425354,92.0,62.0,,2.04,5.2736815796,93.24,0.0,5.41,0.0,IL,17,Illinois,203,Woodford County,30602
28266,4532,4229,54,2,12,87,93.314210062,1.1915269197,0.0441306267,0.2647837599,1.9196822595,64.0,62.0,,6.72,3.2569360676,100.0,0.0,0.0,0.0,IL,17,Illinois,203,Woodford County,30700
