,Total_Population2020,white_2020,black_2020,native_2020,asian_pi_2020,hisp_2020,pct_white_2020,pct_black_2020,pct_native_2020,pct_asian_pi_2020,pct_hispanic_2020,pov_idx,haz_idx,tcost_idx,pct_poor_ns,pct_nonwhite,hh_pct_white_lt30ami,hh_pct_black_lt30ami,hh_pct_hisp_lt30ami,hh_pct_ai_pi_lt30ami,stusab,state,state_name,county,county_name,tract
27968,3087,2941,5,0,9,19,95.270489148,0.1619695497,0.0,0.2915451895,0.615484289,21.0,67.0,,19.19,0.5551700208,100.0,0.0,0.0,0.0,IL,17,Illinois,193,White County,958400
27969,3527,3109,11,0,10,278,88.148568188,0.3118797845,0.0,0.2835270768,7.882052736,76.0,66.0,,4.65,3.6970010341,100.0,0.0,0.0,0.0,IL,17,Illinois,195,Whiteside County,100
27970,3008,2759,34,3,15,140,91.722074468,1.1303191489,0.0997340426,0.4986702128,4.6542553191,73.0,62.0,,5.28,7.9587079587,100.0,0.0,0.0,0.0,IL,17,Illinois,195,Whiteside County,200
27971,3249,2992,24,0,12,119,92.089873807,0.7386888273,0.0,0.3693444137,3.6626654355,50.0,57.0,,9.54,2.5920873124,100.0,0.0,0.0,0.0,IL,17,Illinois,195,Whiteside County,300
27972,3031,2924,5,1,10,39,96.469811943,0.1649620587,0.0329924117,0.3299241175,1.2867040581,85.0,67.0,,3.31,4.1871115473,100.0,0.0,0.0,0.0,IL,17,Illinois,195,Whiteside County,400
27973,3645,3334,20,6,20,142,91.46776406,0.548696845,0.1646090535,0.548696845,3.8957475995,58.0,57.0,,7.85,3.1950844854,100.0,0.0,0.0,0.0,IL,17,Illinois,195,Whiteside County,500
27974,4012,3765,4,7,13,98,93.843469591,0.0997008973,0.1744765703,0.3240279163,2.442671984,67.0,62.0,,6.19,6.0180541625,100.0,0.0,0.0,0.0,IL,17,Illinois,195,Whiteside County,600
27975,2736,2490,25,2,11,94,91.00877193,0.9137426901,0.0730994152,0.4020467836,3.4356725146,66.0,66.0,,6.46,3.5366293757,87.34,12.66,0.0,0.0,IL,17,Illinois,195,Whiteside County,700
27976,1946,1814,6,5,1,55,93.216855087,0.3083247688,0.2569373073,0.0513874615,2.8263103803,76.0,57.0,,4.7,2.7123165851,100.0,0.0,0.0,0.0,IL,17,Illinois,195,Whiteside County,800
27977,3623,2982,51,3,35,462,82.307479989,1.407673199,0.0828043058,0.9660502346,12.751863097,93.0,52.0,,1.84,18.565022422,100.0,0.0,0.0,0.0,IL,17,Illinois,195,Whiteside County,900
27978,2939,1590,96,4,0,1107,54.100034025,3.2664171487,0.1361007145,0.0,37.665872746,52.0,41.0,,9.15,46.093443267,40.0,0.0,60.0,0.0,IL,17,Illinois,195,Whiteside County,1000
27979,2639,1917,62,2,10,548,72.641151951,2.3493747632,0.0757862827,0.3789314134,20.765441455,47.0,82.0,,10.3,18.653383717,76.92,0.0,0.0,15.38,IL,17,Illinois,195,Whiteside County,1101
27980,2108,1133,80,4,10,768,53.747628083,3.7950664137,0.1897533207,0.4743833017,36.432637571,44.0,87.0,,10.83,40.552995392,67.86,0.0,28.57,0.0,IL,17,Illinois,195,Whiteside County,1102
27981,3842,2696,91,3,35,851,70.171785528,2.3685580427,0.0780843311,0.9109838626,22.149921916,25.0,52.0,,16.95,31.775700935,35.85,0.0,15.09,0.0,IL,17,Illinois,195,Whiteside County,1200
27982,2417,1633,52,2,89,567,67.563094746,2.1514273893,0.0827472073,3.682250724,23.458833264,60.0,52.0,,7.53,30.172413793,57.63,0.0,41.53,0.0,IL,17,Illinois,195,Whiteside County,1300
27983,2243,1921,19,3,7,201,85.644226482,0.8470798038,0.1337494427,0.312082033,8.9612126616,76.0,52.0,,4.74,9.8771266541,90.91,0.0,7.27,0.0,IL,17,Illinois,195,Whiteside County,1400
27984,3218,2430,59,5,13,534,75.512740833,1.8334369173,0.1553760099,0.4039776259,16.594157862,28.0,53.0,,15.79,12.559101655,100.0,0.0,0.0,0.0,IL,17,Illinois,195,Whiteside County,1500
27985,2538,1907,41,1,9,447,75.137903861,1.6154452325,0.0394011032,0.3546099291,17.612293144,38.0,51.0,,12.47,26.347051336,65.41,0.0,34.59,0.0,IL,17,Illinois,195,Whiteside County,1600
27986,2892,2081,56,9,12,525,71.957123098,1.9363762102,0.3112033195,0.4149377593,18.153526971,18.0,52.0,,20.92,35.751128304,54.41,0.0,42.65,0.0,IL,17,Illinois,195,Whiteside County,1700
27987,2078,1864,5,0,3,156,89.701636189,0.2406159769,0.0,0.1443695861,7.5072184793,31.0,52.0,,14.78,11.399195351,64.29,4.76,29.76,0.0,IL,17,Illinois,195,Whiteside County,1800
27988,7471,2665,1413,9,1073,1983,35.671262214,18.913130772,0.1204658011,14.362200509,26.542631508,89.0,37.0,,2.62,60.809754572,15.91,31.82,25.0,9.09,IL,17,Illinois,197,Will County,880105
27989,4494,1449,853,4,202,1828,32.242990654,18.980863373,0.0890075656,4.494882065,40.676457499,53.0,37.0,,8.84,64.33808554,4.21,47.37,42.11,4.21,IL,17,Illinois,197,Will County,880106
27990,5101,1677,1036,13,378,1783,32.875906685,20.309743188,0.2548519898,7.4103117036,34.953930602,32.0,37.0,,14.6,63.872012961,21.67,52.78,24.44,0.0,IL,17,Illinois,197,Will County,880107
27991,5283,2252,1206,0,488,1136,42.627295097,22.827938671,0.0,9.2371758471,21.502933939,67.0,37.0,,6.22,47.482557043,51.72,34.48,13.79,0.0,IL,17,Illinois,197,Will County,880109
27992,3683,1173,576,9,239,1576,31.849036112,15.639424382,0.244366006,6.4892750475,42.791202824,36.0,37.0,,13.25,60.908449047,8.33,83.33,12.5,0.0,IL,17,Illinois,197,Will County,880111
27993,2031,690,255,7,163,860,33.973412112,12.555391433,0.344657804,8.0256031512,42.343673067,59.0,36.0,,7.69,56.633970057,28.0,30.0,30.0,0.0,IL,17,Illinois,197,Will County,880112
27994,3725,743,687,5,293,1890,19.946308725,18.44295302,0.1342281879,7.8657718121,50.738255034,19.0,37.0,,19.83,77.162268095,25.64,57.69,6.41,0.0,IL,17,Illinois,197,Will County,880113
27995,2896,545,758,0,304,1178,18.819060773,26.174033149,0.0,10.497237569,40.67679558,70.0,37.0,,5.74,79.752066116,43.75,18.75,28.13,12.5,IL,17,Illinois,197,Will County,880114
27996,3276,849,752,1,228,1317,25.915750916,22.954822955,0.0305250305,6.9597069597,40.201465201,56.0,37.0,,8.18,69.502762431,51.47,1.96,45.59,0.0,IL,17,Illinois,197,Will County,880115
27997,2913,1123,633,3,197,858,38.551321662,21.730175077,0.1029866117,6.7627875043,29.454170958,64.0,37.0,,6.72,55.485893417,31.82,22.73,34.09,9.09,IL,17,Illinois,197,Will County,880116
27998,3649,1490,786,8,428,810,40.83310496,21.540147986,0.2192381474,11.729240888,22.197862428,31.0,37.0,,14.87,56.230031949,63.64,4.55,10.61,19.09,IL,17,Illinois,197,Will County,880117
27999,4676,3453,83,0,727,218,73.845166809,1.7750213858,0.0,15.547476476,4.6621043627,97.0,37.0,,0.96,26.152900184,85.71,0.0,0.0,11.43,IL,17,Illinois,197,Will County,880118
28000,4445,3222,74,1,715,264,72.485939258,1.664791901,0.0224971879,16.085489314,5.9392575928,98.0,36.0,,0.47,31.032794909,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,880119
28001,5914,2191,1129,6,1286,1028,37.047683463,19.090294217,0.1014541765,21.745011836,17.382482246,63.0,74.0,,6.84,64.936725042,6.25,93.75,0.0,0.0,IL,17,Illinois,197,Will County,880122
28002,3709,1380,826,10,735,592,37.206794284,22.27015368,0.2696144513,19.816662173,15.961175519,97.0,87.0,,0.98,41.315040124,77.78,0.0,0.0,22.22,IL,17,Illinois,197,Will County,880123
28003,3940,1264,1068,2,446,964,32.081218274,27.106598985,0.0507614213,11.319796954,24.467005076,94.0,86.0,,1.58,62.752594211,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,880124
28004,5463,2604,903,3,809,923,47.666117518,16.529379462,0.0549148819,14.808713161,16.895478675,80.0,76.0,,4.0,52.15585443,13.46,24.04,19.23,43.27,IL,17,Illinois,197,Will County,880125
28005,4716,2300,460,3,215,1575,48.77014419,9.754028838,0.0636132316,4.5589482612,33.396946565,74.0,37.0,,5.07,43.367241021,53.96,2.88,7.19,14.39,IL,17,Illinois,197,Will County,880202
28006,3813,1957,117,9,20,1573,51.32441647,3.0684500393,0.2360346184,0.5245213742,41.253606084,48.0,37.0,,9.92,48.616891065,72.97,0.0,27.03,0.0,IL,17,Illinois,197,Will County,880203
28007,6150,3387,664,0,281,1655,55.073170732,10.796747967,0.0,4.5691056911,26.910569106,81.0,29.0,,3.83,44.641537324,66.67,0.0,0.0,25.0,IL,17,Illinois,197,Will County,880204
28008,4117,2930,114,6,595,272,71.168326451,2.7690065582,0.1457371873,14.452271071,6.6067524897,55.0,37.0,,8.45,22.284812979,88.81,0.0,2.99,7.46,IL,17,Illinois,197,Will County,880303
28009,5018,3555,95,1,897,271,70.844958151,1.8931845357,0.0199282583,17.875647668,5.4005579912,87.0,36.0,,2.97,31.441880161,16.67,0.0,58.33,0.0,IL,17,Illinois,197,Will County,880304
28010,5410,3547,151,4,1206,293,65.563770795,2.7911275416,0.0739371534,22.292051756,5.415896488,92.0,37.0,,2.03,25.487545858,33.33,33.33,0.0,33.33,IL,17,Illinois,197,Will County,880305
28011,6448,3094,515,1,2175,410,47.983870968,7.9869727047,0.0155086849,33.731389578,6.358560794,52.0,36.0,,9.11,49.619168518,11.59,0.0,0.0,45.73,IL,17,Illinois,197,Will County,880307
28012,4959,2971,174,2,1417,273,59.911272434,3.5087719298,0.0403307118,28.574309337,5.5051421658,93.0,37.0,,1.81,34.714916895,17.5,0.0,0.0,75.0,IL,17,Illinois,197,Will County,880309
28013,7478,5245,454,10,626,811,70.139074619,6.0711420166,0.1337255951,8.3712222519,10.845145761,98.0,37.0,,0.5,34.904250985,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,880314
28014,3846,1445,360,3,1470,389,37.57150286,9.360374415,0.0780031201,38.221528861,10.114404576,96.0,81.0,,1.33,59.661354582,0.0,100.0,0.0,0.0,IL,17,Illinois,197,Will County,880315
28015,3824,1717,240,4,1533,202,44.900627615,6.2761506276,0.1046025105,40.088912134,5.2824267782,68.0,80.0,,6.05,55.406976744,13.33,0.0,0.0,73.33,IL,17,Illinois,197,Will County,880316
28016,6383,3261,836,6,1318,657,51.088829704,13.097289676,0.0939996867,20.648597838,10.29296569,98.0,78.0,,0.54,46.522827971,62.5,0.0,0.0,37.5,IL,17,Illinois,197,Will County,880317
28017,3718,2357,210,2,736,272,63.39429801,5.6481979559,0.0537923615,19.795589026,7.3157611619,98.0,83.0,,0.72,42.79252111,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,880318
28018,5010,2726,244,10,1387,461,54.411177645,4.870259481,0.1996007984,27.684630739,9.2015968064,98.0,86.0,,0.4,45.088311173,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,880319
28019,3481,2492,163,1,348,336,71.588623959,4.682562482,0.0287273772,9.9971272623,9.652398736,95.0,94.0,,1.47,51.654938754,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,880320
28020,3941,2478,312,1,573,430,62.877442274,7.9167723928,0.0253742705,14.539456991,10.910936311,91.0,94.0,,2.2,47.293508734,80.0,0.0,20.0,0.0,IL,17,Illinois,197,Will County,880321
28021,6727,2869,316,7,2928,322,42.649026312,4.697487736,0.1040582726,43.526088895,4.7866805411,99.0,82.0,,0.0,42.937181664,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,880322
28022,6782,3564,321,8,2358,299,52.55086995,4.7331170746,0.117959304,34.768504866,4.4087289885,95.0,79.0,,1.47,36.930887651,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,880323
28023,5198,2459,587,3,1183,731,47.306656406,11.292804925,0.0577145056,22.758753367,14.063101193,93.0,84.0,,1.82,47.392726573,37.5,62.5,0.0,0.0,IL,17,Illinois,197,Will County,880324
28024,3273,1724,363,1,525,482,52.673388329,11.090742438,0.0305530095,16.040329973,14.726550565,89.0,95.0,,2.52,41.172858459,28.57,0.0,71.43,0.0,IL,17,Illinois,197,Will County,880325
28025,3281,1658,343,2,569,517,50.533373971,10.454129838,0.0609570253,17.342273697,15.757391039,95.0,94.0,,1.37,53.213042102,50.0,50.0,0.0,0.0,IL,17,Illinois,197,Will County,880326
28026,5050,2279,741,2,249,1576,45.128712871,14.673267327,0.0396039604,4.9306930693,31.207920792,48.0,39.0,,10.02,54.545454545,8.0,60.0,20.0,10.0,IL,17,Illinois,197,Will County,880408
28027,3328,2621,95,2,146,325,78.756009615,2.8545673077,0.0600961538,4.3870192308,9.765625,80.0,37.0,,4.08,21.753700084,88.76,0.0,0.0,11.24,IL,17,Illinois,197,Will County,880411
28028,4189,2671,318,2,59,937,63.762234423,7.5913105753,0.0477440917,1.4084507042,22.368106947,62.0,39.0,,7.06,37.321063395,62.07,2.76,34.48,0.0,IL,17,Illinois,197,Will County,880412
28029,4281,3005,195,9,102,779,70.193879935,4.5550105116,0.2102312544,2.382620883,18.196683018,76.0,40.0,,4.71,29.971434849,68.18,0.0,31.82,0.0,IL,17,Illinois,197,Will County,880414
28030,3158,2085,204,3,67,694,66.02279924,6.4597846738,0.0949968334,2.1215959468,21.975934136,72.0,39.0,,5.34,24.814565071,33.33,22.22,44.44,0.0,IL,17,Illinois,197,Will County,880416
28031,2553,1800,155,1,103,414,70.505287897,6.07128868,0.0391696044,4.0344692519,16.216216216,73.0,39.0,,5.23,20.597484277,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,880417
28032,4933,3227,394,7,155,983,65.416582202,7.9870261504,0.1419014798,3.1421041962,19.927022096,93.0,39.0,,1.92,29.821073559,58.33,41.67,0.0,0.0,IL,17,Illinois,197,Will County,880418
28033,6407,4597,423,8,257,874,71.749648822,6.6021538942,0.1248634306,4.0112377088,13.641329796,67.0,38.0,,6.29,26.444302585,75.0,0.0,25.0,0.0,IL,17,Illinois,197,Will County,880421
28034,3788,3150,58,4,44,393,83.157338965,1.5311510032,0.1055966209,1.16156283,10.374868004,99.0,93.0,,0.0,15.391812865,45.45,54.55,0.0,0.0,IL,17,Illinois,197,Will County,880422
28035,3763,2343,418,1,345,511,62.264150943,11.108158384,0.0265745416,9.1682168483,13.579590752,81.0,96.0,,3.88,24.881740776,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,880423
28036,5131,3392,377,11,476,674,66.107971156,7.3474956149,0.2143831612,9.2769440655,13.135840967,97.0,85.0,,0.95,34.887664265,,,,,IL,17,Illinois,197,Will County,880424
28037,4649,1709,647,2,521,1635,36.760593676,13.916971392,0.0430200043,11.206711121,35.168853517,91.0,82.0,,2.16,59.034482759,50.0,0.0,0.0,50.0,IL,17,Illinois,197,Will County,880425
28038,4181,1671,664,7,391,1316,39.966515188,15.881368094,0.1674240612,9.3518297058,31.475723511,62.0,82.0,,7.11,48.834997622,86.67,0.0,13.33,0.0,IL,17,Illinois,197,Will County,880426
28039,2733,1769,164,16,64,605,64.727405781,6.0007317966,0.5854372484,2.3417489938,22.136845957,81.0,92.0,,3.98,26.944140197,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,880427
28040,4879,2413,554,5,344,1402,49.456855913,11.354785817,0.1024800164,7.0506251281,28.735396598,99.0,76.0,,0.0,53.613154479,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,880428
28041,4953,3007,579,0,131,1023,60.710680396,11.689884918,0.0,2.6448617,20.654149001,98.0,77.0,,0.45,31.350011269,61.54,0.0,38.46,0.0,IL,17,Illinois,197,Will County,880429
28042,3723,2075,378,4,124,970,55.734622616,10.153102337,0.1074402364,3.3306473274,26.054257319,53.0,85.0,,8.86,38.148423927,23.08,0.0,69.23,0.0,IL,17,Illinois,197,Will County,880430
28043,6262,3655,674,3,109,1591,58.367933568,10.763334398,0.0479080166,1.7406579368,25.407218141,79.0,81.0,,4.22,36.716719607,51.85,22.22,25.93,0.0,IL,17,Illinois,197,Will County,880431
28044,4275,2073,531,7,134,1319,48.49122807,12.421052632,0.1637426901,3.134502924,30.85380117,99.0,93.0,,0.0,41.597256247,0.0,0.0,100.0,0.0,IL,17,Illinois,197,Will County,880432
28045,4998,4157,24,9,29,539,83.173269308,0.4801920768,0.1800720288,0.5802320928,10.784313725,71.0,36.0,,5.6,8.191190253,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,880502
28046,4350,2800,415,0,229,797,64.367816092,9.5402298851,0.0,5.2643678161,18.32183908,77.0,37.0,,4.61,30.247861373,84.62,7.69,7.69,0.0,IL,17,Illinois,197,Will County,880503
28047,3775,1708,384,0,204,1378,45.245033113,10.17218543,0.0,5.4039735099,36.503311258,94.0,81.0,,1.68,69.714765101,40.0,0.0,40.0,16.0,IL,17,Illinois,197,Will County,880508
28048,3908,1562,216,7,45,1942,39.969293756,5.5271238485,0.1791197544,1.1514841351,49.692937564,73.0,80.0,,5.24,69.830433825,88.24,0.0,0.0,11.76,IL,17,Illinois,197,Will County,880509
28049,3187,803,975,7,297,992,25.196109194,30.593034201,0.2196422968,9.3191088798,31.126451208,29.0,85.0,,15.46,71.825095057,53.49,20.93,25.58,0.0,IL,17,Illinois,197,Will County,880510
28050,3997,1185,790,0,609,1258,29.647235427,19.764823618,0.0,15.23642732,31.473605204,54.0,76.0,,8.75,46.187645386,63.64,36.36,0.0,0.0,IL,17,Illinois,197,Will County,880511
28051,3069,2619,11,0,37,282,85.337243402,0.3584229391,0.0,1.2056044314,9.1886608016,69.0,37.0,,5.85,16.485013624,78.79,12.12,9.09,0.0,IL,17,Illinois,197,Will County,880601
28052,3389,2789,61,1,19,384,82.295662437,1.7999409855,0.0295072293,0.5606373562,11.33077604,58.0,37.0,,7.97,13.267384347,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,880602
28053,4405,3630,104,0,86,439,82.406356413,2.360953462,0.0,1.9523269012,9.9659477866,34.0,36.0,,13.73,14.734587003,86.79,7.55,0.0,1.51,IL,17,Illinois,197,Will County,880701
28054,2712,803,842,7,5,945,29.609144543,31.04719764,0.2581120944,0.1843657817,34.845132743,26.0,37.0,,16.69,67.215317434,34.03,52.08,9.72,0.0,IL,17,Illinois,197,Will County,880702
28055,6156,4033,425,7,159,1325,65.513320338,6.9038336582,0.1137102014,2.5828460039,21.523716699,46.0,37.0,,10.56,28.560844601,83.75,0.0,16.25,0.0,IL,17,Illinois,197,Will County,880901
28056,3068,1505,679,6,71,697,49.054758801,22.131681877,0.1955671447,2.3142112125,22.718383312,74.0,28.0,,5.09,48.761771887,32.56,34.88,20.93,0.0,IL,17,Illinois,197,Will County,880903
28057,2705,1485,144,0,18,954,54.898336414,5.3234750462,0.0,0.6654343808,35.268022181,16.0,37.0,,21.92,34.566666667,72.46,0.0,27.54,0.0,IL,17,Illinois,197,Will County,880905
28058,5411,4661,43,3,76,459,86.139345777,0.7946775088,0.0554426169,1.4045462946,8.4827203844,54.0,37.0,,8.75,14.957879597,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,881001
28059,5056,4558,17,0,53,328,90.150316456,0.3362341772,0.0,1.0482594937,6.4873417722,88.0,28.0,,2.75,7.8674121406,81.82,18.18,0.0,0.0,IL,17,Illinois,197,Will County,881002
28060,3589,3104,21,3,104,260,86.486486486,0.5851212037,0.0835887434,2.8977431039,7.2443577598,82.0,25.0,,3.69,6.1382598331,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,881005
28061,2473,2174,21,4,33,184,87.909421755,0.8491710473,0.1617468662,1.3344116458,7.4403558431,74.0,25.0,,5.1,9.3762907889,90.0,0.0,8.0,0.0,IL,17,Illinois,197,Will County,881006
28062,5843,5028,93,0,127,404,86.051685778,1.591648126,0.0,2.1735409892,6.9142563751,89.0,37.0,,2.68,21.212121212,84.62,0.0,15.38,0.0,IL,17,Illinois,197,Will County,881007
28063,7972,6857,91,6,149,680,86.013547416,1.1414952333,0.075263422,1.8690416458,8.5298544907,89.0,37.0,,2.51,10.853154821,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,881009
28064,4056,3382,44,4,104,392,83.382642998,1.0848126233,0.0986193294,2.5641025641,9.6646942801,83.0,37.0,,3.52,17.925674034,86.67,0.0,0.0,5.33,IL,17,Illinois,197,Will County,881010
28065,3401,3059,8,3,51,211,89.944134078,0.2352249338,0.0882093502,1.4995589532,6.2040576301,75.0,29.0,,4.9,14.263959391,85.71,0.0,14.29,0.0,IL,17,Illinois,197,Will County,881011
28066,2953,2585,30,3,60,180,87.538096851,1.0159160176,0.1015916018,2.0318320352,6.0954961057,86.0,37.0,,3.08,10.760401722,72.73,0.0,0.0,18.18,IL,17,Illinois,197,Will County,881012
28067,7543,6583,56,15,100,565,87.272968315,0.7424101816,0.1988598701,1.3257324672,7.4903884396,94.0,29.0,,1.57,11.422966652,89.47,0.0,15.79,0.0,IL,17,Illinois,197,Will County,881105
28068,2857,2473,46,6,15,203,86.559327966,1.610080504,0.2100105005,0.5250262513,7.1053552678,86.0,38.0,,3.09,9.0948090948,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,881107
28069,6746,5462,202,6,64,759,80.966498666,2.9943670323,0.088941595,0.9487103469,11.25111177,89.0,37.0,,2.56,20.338461538,80.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,881108
28070,4398,3830,64,1,36,333,87.085038654,1.4552069122,0.022737608,0.8185538881,7.5716234652,93.0,39.0,,1.84,13.031612463,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,881109
28071,2971,2678,28,2,17,164,90.138000673,0.9424436217,0.0673174015,0.5721979132,5.520026927,87.0,37.0,,2.96,5.1815431165,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,881111
28072,5581,4989,33,4,37,395,89.392581975,0.5912918832,0.0716717434,0.6629636266,7.0775846622,83.0,39.0,,3.53,3.1594975257,61.54,0.0,38.46,0.0,IL,17,Illinois,197,Will County,881112
28073,5493,4761,77,7,82,370,86.673948662,1.4017840888,0.1274349172,1.4928090297,6.7358456217,95.0,38.0,,1.39,9.708232025,70.0,0.0,40.0,0.0,IL,17,Illinois,197,Will County,881113
28074,4311,3730,53,2,36,333,86.522848527,1.2294131292,0.0463929483,0.8350730689,7.7244258873,88.0,37.0,,2.81,5.689725747,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,881115
28075,3809,3471,19,3,26,204,91.126279863,0.4988185876,0.0787608296,0.6825938567,5.3557364138,97.0,37.0,,1.01,4.4040210627,100.0,0.0,0.0,0.0,IL,17,Illinois,197,Will County,881116
28076,2460,129,1185,3,0,1100,5.243902439,48.170731707,0.1219512195,0.0,44.715447154,9.0,74.0,,28.33,93.214044564,0.0,77.59,6.9,0.0,IL,17,Illinois,197,Will County,881201
28077,2095,422,730,0,16,882,20.143198091,34.844868735,0.0,0.7637231504,42.100238663,42.0,84.0,,11.51,82.154415164,31.65,44.3,24.05,0.0,IL,17,Illinois,197,Will County,881202
28078,3040,108,180,3,7,2721,3.5526315789,5.9210526316,0.0986842105,0.2302631579,89.506578947,27.0,25.0,,16.15,92.605747498,3.72,11.63,81.4,0.0,IL,17,Illinois,197,Will County,881301
28079,1307,56,107,3,0,1129,4.2846212701,8.1866870696,0.2295332823,0.0,86.381025249,14.0,53.0,,23.25,99.083333333,0.0,0.0,100.0,0.0,IL,17,Illinois,197,Will County,881302
28080,3413,1078,253,4,23,1961,31.585115734,7.4128332845,0.1171989452,0.673893935,57.456782889,17.0,26.0,,21.47,67.705382436,34.88,11.63,51.16,0.0,IL,17,Illinois,197,Will County,881401
28081,3295,1560,294,8,41,1294,47.344461305,8.9226100152,0.2427921093,1.2443095599,39.271623672,45.0,37.0,,10.72,59.411421911,60.61,17.58,21.21,0.0,IL,17,Illinois,197,Will County,881402
28082,3558,1998,216,3,25,1206,56.155143339,6.0708263069,0.084317032,0.7026419337,33.89544688,49.0,28.0,,9.71,45.47146402,64.29,28.57,0.0,0.0,IL,17,Illinois,197,Will County,881500
28083,1979,1156,218,1,24,510,58.413340071,11.015664477,0.050530571,1.2127337039,25.770591208,90.0,37.0,,2.43,33.240223464,61.54,24.04,0.0,14.42,IL,17,Illinois,197,Will County,881601
28084,3301,979,1262,6,70,877,29.657679491,38.23083914,0.1817631021,2.1205695244,26.567706756,34.0,36.0,,13.93,66.657085369,12.35,53.09,14.81,0.0,IL,17,Illinois,197,Will County,881603
28085,2617,951,881,5,83,614,36.339319832,33.664501337,0.1910584639,3.1715705006,23.461979366,30.0,37.0,,15.1,60.494311495,13.41,72.63,11.17,2.23,IL,17,Illinois,197,Will County,881604
28086,3170,2258,167,4,20,612,71.230283912,5.2681388013,0.1261829653,0.6309148265,19.305993691,60.0,40.0,,7.52,24.897314376,84.38,0.0,18.75,0.0,IL,17,Illinois,197,Will County,881700
28087,4057,1321,514,4,51,2038,32.561005669,12.669460192,0.098595021,1.2570865171,50.234163175,17.0,37.0,,21.18,62.663755459,46.51,37.21,16.28,0.0,IL,17,Illinois,197,Will County,881800
28088,3770,515,1452,2,20,1689,13.660477454,38.514588859,0.0530503979,0.5305039788,44.801061008,4.0,36.0,,35.31,86.383442266,21.72,58.94,15.76,0.0,IL,17,Illinois,197,Will County,881900
28089,3152,412,1263,7,11,1412,13.07106599,40.069796954,0.2220812183,0.3489847716,44.796954315,36.0,37.0,,13.23,84.980392157,29.55,51.82,18.18,0.0,IL,17,Illinois,197,Will County,882000
28090,2377,101,205,0,2,2047,4.2490534287,8.6243163652,0.0,0.0841396719,86.116954144,21.0,37.0,,19.03,97.47235387,2.6,22.73,74.03,0.0,IL,17,Illinois,197,Will County,882100
28091,4824,881,426,12,14,3405,18.262852405,8.8308457711,0.2487562189,0.2902155887,70.584577114,15.0,36.0,,22.7,84.049227799,14.86,27.03,54.05,0.0,IL,17,Illinois,197,Will County,882200
28092,3891,1495,397,3,23,1819,38.421999486,10.203032639,0.0771010023,0.5911076844,46.748907736,56.0,41.0,,8.18,54.304446978,54.39,12.28,21.05,0.0,IL,17,Illinois,197,Will County,882300
28093,3811,353,1091,5,18,2260,9.262660719,28.627656783,0.1311991603,0.4723169772,59.302020467,23.0,26.0,,18.18,90.843023256,1.48,51.85,46.3,0.0,IL,17,Illinois,197,Will County,882400
28094,2090,106,1084,3,5,841,5.0717703349,51.866028708,0.1435406699,0.2392344498,40.23923445,8.0,37.0,,28.86,97.641774284,2.37,94.67,4.73,0.0,IL,17,Illinois,197,Will County,882500
28095,3301,1436,305,4,29,1398,43.5019691,9.2396243563,0.1211754014,0.8785216601,42.350802787,32.0,37.0,,14.58,63.773374267,31.43,8.57,60.0,0.0,IL,17,Illinois,197,Will County,882601
28096,2809,517,600,3,15,1581,18.405126379,21.35991456,0.1067995728,0.533997864,56.283374867,17.0,37.0,,21.04,73.232323232,20.96,27.95,50.22,0.0,IL,17,Illinois,197,Will County,882602
28097,2499,1273,247,7,22,858,50.94037615,9.8839535814,0.2801120448,0.8803521409,34.333733493,76.0,37.0,,4.66,48.083124328,36.49,27.03,27.03,0.0,IL,17,Illinois,197,Will County,882701
28098,3095,1113,816,2,13,1042,35.961227787,26.365105008,0.0646203554,0.4200323102,33.66720517,45.0,37.0,,10.67,60.743938891,60.0,20.0,13.33,0.0,IL,17,Illinois,197,Will County,882702
28099,2722,1162,371,3,71,1019,42.689199118,13.629684056,0.1102130786,2.608376194,37.435709037,28.0,37.0,,15.86,50.782472613,34.6,30.16,12.38,13.97,IL,17,Illinois,197,Will County,882801
28100,3018,1118,849,6,47,877,37.044400265,28.131212724,0.1988071571,1.5573227303,29.058979457,14.0,39.0,,23.16,62.732209203,41.47,31.77,21.74,0.0,IL,17,Illinois,197,Will County,882802
